City Name,Latitude,Longitude,Country
Shambu,9.571,37.106,Addis Ababa
Shamikalenge,-6.7,21.717,Kinshasa
Shanawân,30.504,31.006,Cairo
Shanbara Manqala,30.719,31.438,Cairo
Shanbarat al-Maumuna & Kafr al-Tamimi,30.596,31.368,Cairo
Shandawîl,26.652,31.603,Cairo
Shani,10.225,12.056,Ndjamena/Kousséri [CMR]
Shanono,12.05,7.992,Abuja
Shanra al-Bahariyya,30.805,31.099,Cairo
Shanraq,30.811,31.156,Cairo
Shanshûr & Hisatha,30.358,30.995,Cairo
Shantanâ al-Hagar (& environs),30.646,31.054,Cairo
Shao,8.594,4.558,Lagos
Shaq Dughary,11.848,26.665,Khartum
Sharawm,15.501,32.773,Khartum
Sharbâs,31.28,31.677,Cairo
Share,8.82,4.974,Abuja
Sharif,29.104,31.133,Cairo
Sharkayla,12.795,31.41,Khartum
Sharm al-Shaykh,27.876,34.305,Cairo
Sharmasah,31.184,31.594,Cairo
Sharnub,31.008,30.569,Cairo
Sharqiyyat Mubashir,30.727,31.528,Cairo
Sharshima,30.686,31.624,Cairo
Sharuna,28.595,30.87,Cairo
Shat al-Khiyâta,31.452,31.815,Cairo
Shat al-Shu'arâ',31.404,31.793,Cairo
Shat Ghayt al-Nasârâ,31.412,31.835,Cairo
Shat 'Izbat al-Lahm,31.437,31.808,Cairo
Shat Muhib & Sayyâla,31.397,31.835,Cairo
Shata,31.413,31.86,Cairo
Shatânûf,30.238,31.074,Cairo
Shatb,27.145,31.237,Cairo
Shatûra,26.832,31.492,Cairo
Shawa,31.001,31.415,Cairo
Shay Bench,6.961,35.771,Addis Ababa
Shayandima,-23.01,30.419,Bulawayo
Sh'ayb,32.849,12.057,Tarâbulus
Shayt al-Hawa,30.854,31.707,Cairo
Shebe,7.498,36.496,Addis Ababa
Shek,7.515,36.875,Addis Ababa
Shelleng,9.892,12.011,Ndjamena/Kousséri [CMR]
Shelui,-4.352,34.199,Nairobi
Shemankar,8.627,9.526,Abuja
Shendam,8.882,9.538,Abuja
Shere Horera,7.13,38.575,Addis Ababa
Shewa Robit,9.989,39.898,Addis Ababa
Shiariya,12.438,25.58,Khartum
Shîba al-Nikâriya,30.601,31.476,Cairo
Shibîn al-Kûm,30.554,31.011,Cairo
Shibin al-Qanatir,30.304,31.329,Cairo
Shiblanga,30.47,31.258,Cairo
Shigalo,-22.906,30.722,Cidade de Maputo
Shilqam,28.55,30.711,Cairo
Shinara,28.785,30.772,Cairo
Shingli Tubaya,13.019,25.208,Khartum
Shinkafi,13.072,6.502,Abuja
Shinshicho,7.202,37.774,Addis Ababa
Shiraro,14.392,37.77,Asmara
Shirbin,31.196,31.523,Cairo
Shire Enidasilase,14.106,38.288,Asmara
Shirshâba,30.791,31.174,Cairo
Shisht al-An'âm,30.863,30.736,Cairo
Shiwa,10.745,13.415,Ndjamena/Kousséri [CMR]
Shiwari,11.787,9.407,Abuja
Shomolu,6.541,3.384,Lagos
Shone,7.14,37.953,Addis Ababa
Shonga,9.019,5.151,Abuja
Shoshan Isale,7.384,5.912,Abuja
Shubar,30.844,30.969,Cairo
Shubrâ al-'Inab,30.442,31.341,Cairo
Shubrâ al-Khayma,30.112,31.248,Cairo
Shubra al-Nakhla,30.43,31.455,Cairo
Shubra al-Namla,30.804,30.913,Cairo
Shubra al-Salam,30.52,31.439,Cairo
Shubrâ al-Yaman,30.837,31.214,Cairo
Shubra Babil,30.906,31.183,Cairo
Shubra Bakhum,30.579,31.218,Cairo
Shubra Balula al-Sakhawiyya,30.956,30.928,Cairo
Shubra Hur,30.921,31.398,Cairo
Shubra Khit,31.022,30.712,Cairo
Shubrâ Malas,30.849,31.191,Cairo
Shubrâ Nabâs,30.931,30.924,Cairo
Shubra Qas,30.739,31.075,Cairo
Shubra Qubala,30.922,31.447,Cairo
Shubrâ Shihâb,30.275,31.11,Cairo
Shubra Sura,30.736,31.37,Cairo
Shubrâbâs,30.555,30.935,Cairo
Shubrâmant,29.94,31.19,Cairo
Shubraris,31.005,30.726,Cairo
Shume,-4.656,38.255,Mombasa
Shuni,30.734,30.938,Cairo
Shupare,7.45,5.691,Abuja
Shûsha,28.302,30.66,Cairo
Sia,-3.816,18.587,Kinshasa
Siakago,-0.591,37.63,Nairobi
Siavonga,-16.534,28.71,Lusaka
Sibangweni,-31.525,28.829,Maseru
Siboshwa,-25.676,31.844,Cidade de Maputo
Sid L Mokhtar,31.58,-9.012,Casablanca
Sid Zouin,31.67,-8.346,Casablanca
Sidfa,30.939,31.651,Cairo
Sidfâ,26.967,31.375,Cairo
Sidi Abdelli,35.066,-1.135,Alger
Sidi Ahmed Ou Amar,30.423,-9.163,Casablanca
Sidi Aich,36.611,4.69,Alger
Sidi Aissa,35.887,3.778,Alger
Sidi Akkacha,36.468,1.298,Alger
Sidi Ali,36.1,0.421,Alger
Sidi Ali Boussidi,35.104,-0.831,Alger
Sidi Amar,36.808,7.733,Tunis
Sidi Ameur,35.376,3.905,Alger
Sidi Amrane,33.495,6.012,Alger
Sidi Barrani,31.611,25.928,Cairo
Sidi Ben Adda,35.305,-1.184,Alger
Sidi Boubekeur,35.03,0.059,Alger
Sidi Bouknadel,34.124,-6.725,Rabat
Sidi Chami,35.66,-0.522,Alger
Sidi Embarek,36.829,7.925,Tunis
Sidi Ghazi,31.06,30.086,Cairo
Sidi Ghiles,36.576,2.117,Alger
Sidi Hamed,36.587,3.19,Alger
Sidi Kacem,34.23,-5.719,Rabat
Sidi Kada,35.33,0.342,Alger
Sidi Khaled,34.399,4.996,Alger
Sidi Lahcene,35.16,-0.698,Alger
Sidi Lakhdar,36.173,0.453,Alger
Sidi Merouane,36.517,6.256,Alger
Sidi Mezghiche,36.685,6.711,Tunis
Sidi M'Hammed Ben Ali,36.146,0.838,Alger
Sidi Moussa,36.606,3.088,Alger
Sidi Okba,34.75,5.909,Alger
Sidi Rahal Chatai,33.474,-7.956,Casablanca
Sidi Slimane Charaa,34.903,-2.358,Rabat
Sidi Slimane Echcherraa,34.905,-2.354,Rabat
Sidi Thabet,36.908,10.042,Tunis
Sidi Uqba,31.254,30.468,Cairo
Sidi Yahya Du Rharb,34.311,-6.308,Rabat
Sidiifni,29.37,-10.177,Casablanca
Sidûd,30.424,30.899,Cairo
Siekunya,0.437,34.241,Kampala
Sietinfla,6.825,-5.733,Abidjan
Sîf al-Dîn,31.235,31.696,Cairo
Sifawa,12.819,5.13,Niamey
Sifeay North,13.071,32.883,Khartum
Sifeya South,13.035,32.928,Khartum
Siflâq,26.639,31.716,Cairo
Sig,35.532,-0.189,Alger
Sigmo,7.901,36.093,Addis Ababa
Sigowet,-0.414,35.051,Nairobi
Siguirini,11.76,-10.116,Bamako
Sigus,36.122,6.782,Tunis
Sikensi,5.659,-4.576,Abidjan
Sila,29.335,30.976,Cairo
Silibwet(Nyanda),-0.037,36.291,Nairobi
Siltana,7.401,39.394,Addis Ababa
Silva Porto,-12.393,16.944,Luanda
Silwa Bahri,24.799,32.925,Cairo
Silwerkrans,-25.491,26.612,Gaborone
Sima,-12.201,44.275,Mamoudzou
Simkumbe,-4.198,39.593,Mombasa
Sinaourarou,10.231,1.999,Niamey
Sincina,12.36,-5.441,Bobo-Dioulasso
Sinda,-1.11,29.52,Kigali
Sindo,-0.547,34.172,Kampala
Sinduwa,30.249,31.314,Cairo
Sinematiali,9.58,-5.395,Bobo-Dioulasso
Sinfra,6.618,-5.903,Abidjan
Sinkat,18.835,36.834,Asmara
Sinnar al-Tagato,13.551,33.647,Khartum
Sînrû,29.362,30.754,Cairo
Sinthiou Bamambe,15.369,-13.133,Nouakchott
Sinuras,29.408,30.765,Cairo
Sinyerere,1.125,35.126,Kampala
SIRAMA,-13.091,48.92,Port-Louis
Sird,30.978,30.91,Cairo
Sire,8.278,39.493,Addis Ababa
Sirende,0.964,35.063,Kampala
Siribala Coro,14.05,-6.066,Bamako
Siribo,7.716,36.985,Addis Ababa
Sirisia,0.75,34.485,Kampala
Sirs al-Layyâna,30.443,30.969,Cairo
Siryâqûs,30.197,31.325,Cairo
Sitir Dirma,10.842,39.735,Addis Ababa
Siwa,29.2,25.528,Cairo
Siyabuswa,-25.13,29.036,Johannesburg
Siyathemba,-26.652,28.609,Johannesburg
Slovo Park,-26.213,28.513,Johannesburg
Slovoville,-26.217,27.779,Johannesburg
Smersha Block,-24.789,27.278,Gaborone
Soba,10.981,8.059,Abuja
Sobe,6.856,5.778,Lagos
Sobha,36.11,1.11,Alger
Sofara,14.019,-4.228,Bobo-Dioulasso
Sofon Dagga,9.484,6.441,Abuja
Sogakope,6.006,0.598,Lomé/Aflao [TGO]
Sokare,3.801,31.409,Juba
Sokode-Gbogame,6.571,0.399,Lomé/Aflao [TGO]
Sokomey,6.466,2.391,Cotonou
Sokoni(Nakuru),-0.717,36.438,Nairobi
Sokoru,7.919,37.419,Addis Ababa
Solenzo,12.183,-4.085,Bobo-Dioulasso
Solomo,6.078,38.599,Addis Ababa
Somai,6.471,2.411,Cotonou
Somerset East,-32.723,25.583,Maseru
Sompérékou,11.319,2.498,Niamey
Song,9.823,12.624,Ndjamena/Kousséri [CMR]
Songan,6.112,-3.21,Abidjan
Songololo,-5.737,14.05,Kinshasa
Songon-Agban,5.322,-4.253,Abidjan
Songwa,-3.551,33.558,Kigali
Songwe,-7.889,26.939,Lubumbashi
Soshanguve,-25.43,28.121,Johannesburg
Sosiot,-0.355,35.164,Nairobi
Soualhia,36.012,6.6,Alger
Soubakaniedougo,10.476,-5.001,Bobo-Dioulasso
Sougueur,35.184,1.499,Alger
Souidania,36.708,2.916,Alger
Souk El Ahad,33.782,8.846,Tunis
Souk El Arbaa,34.675,-5.992,Rabat
Souk El Khemis,36.599,4.003,Alger
Souk El Tenine,36.637,5.245,Alger
Souk El Thenine,36.595,4.007,Alger
Souk Lakhmiss Dades,31.285,-6.053,Casablanca
Souk Naamane,35.899,6.388,Alger
Souk Sebt Oulad Nemma,32.295,-6.702,Casablanca
Soumaa,36.519,2.906,Alger
Sour El Ghozlane,36.137,3.693,Alger
South of Mabuka UA,-16.112,35.543,Blantyre
Souza,4.229,9.612,Douala
Soyama,5.489,37.864,Addis Ababa
Sqakatha,-27.447,32.12,Manzini
Stanger (B),-29.401,31.284,Durban
Stanger Central,-29.33,31.288,Durban
Staoueli,36.752,2.889,Alger
Steenbok,-25.738,31.895,Cidade de Maputo
Stellenbosch Central,-33.932,18.872,Cape Town
Stinkwater,-25.4,28.167,Johannesburg
Strand Central,-34.094,18.856,Cape Town
Strandfontein,-34.072,18.559,Cape Town
Suakin,19.098,37.329,Asmara
Subih,30.645,31.622,Cairo
Subokia,-0.02,36.195,Nairobi
Suds al-Umara,28.9,30.959,Cairo
Sugu,8.38,12.066,Yaoundé
Suhag,26.714,31.477,Cairo
Sukuku,8.82,7.035,Abuja
Sul,29.351,31.243,Cairo
Suleja/Madalla/Kwamba,9.187,7.173,Abuja
Sulemane (extens.),-17.904,36.959,Blantyre
Sultan Hamud,-2.02,37.372,Nairobi
Sululta,9.155,38.758,Addis Ababa
Sulûq,31.681,20.264,Tarâbulus
Sumaila,11.534,8.955,Abuja
Sumayh,12.72,30.828,Khartum
Sumusta,28.925,30.855,Cairo
Sunbat & Hisatha,30.811,31.209,Cairo
Sundumbili,-29.135,31.395,Durban
Suneka,-0.694,34.713,Nairobi
Sunkani,8.709,11.262,Abuja
Sunûfar,29.28,30.855,Cairo
Sunward Park,-26.258,28.254,Johannesburg
Sûq al-Khamîs,32.61,14.317,Tarâbulus
Suq'at al-Jamal,12.786,27.691,Khartum
Suri,18.682,30.547,Khartum
Surmân,32.758,12.586,Tarâbulus
Suya,9.469,3.183,Lagos
Swazi Section,-26.146,28.41,Johannesburg
Tabakoto,12.951,-11.21,Bamako
Tabat,14.667,33.091,Khartum
Tabhar,29.305,30.713,Cairo
Tablat,36.422,3.354,Alger
Table View,-33.824,18.495,Cape Town
Tabligbo,6.606,1.509,Lomé/Aflao [TGO]
Tablûhâ,30.656,30.962,Cairo
Tabou,4.426,-7.35,Abidjan
Tabounte,30.897,-6.903,Casablanca
Tadjena,36.325,1.139,Alger
Tadjenanet,36.118,5.982,Alger
Tadjmount,33.881,2.525,Alger
Tafawa Balewa,9.765,9.549,Abuja
Tafelkop,-25.044,29.513,Johannesburg
Tafhanat al-Izab,30.602,31.253,Cairo
Tafire,9.072,-5.164,Bobo-Dioulasso
Tafnis,25.443,32.527,Cairo
Taftisht Tani,31.367,31.6,Cairo
Taghezoute,31.472,-5.406,Rabat
Taghzout,33.476,6.799,Tunis
Taghzoute N'Ait Atta,31.469,-5.426,Rabat
Taha al-Amida,28.188,30.696,Cairo
Taha al-Marg,30.784,31.349,Cairo
Taha Bush,29.14,31.078,Cairo
Taha Shubrâ,30.532,31.095,Cairo
Tahannaout,31.361,-7.936,Casablanca
Tahânûb,30.28,31.296,Cairo
Taher,36.763,5.888,Alger
Tahlat Bardîn,30.519,31.505,Cairo
Tahmâ,29.63,31.235,Cairo
Tahna al-Gabal,28.188,30.773,Cairo
Tahnasha,28.029,30.75,Cairo
Tahtâ,26.766,31.494,Cairo
Tahwây,30.365,30.873,Cairo
Taibet,33.096,6.409,Alger
Taifa,5.659,-0.261,Accra
Tâjûrâ',32.89,13.334,Tarâbulus
Takai,11.568,9.108,Abuja
Takhmaret,35.106,0.68,Alger
Takoi,10.25,30.748,Juba
Takoradi,4.932,-1.773,Accra
Takum,7.253,9.991,Abuja
Takum West,7.246,9.953,Abuja
Tal Banî Tamîm,30.339,31.333,Cairo
Tal Hawin,30.596,31.426,Cairo
Tal Muftah,30.64,31.693,Cairo
Tala/Kangundo,-1.293,37.374,Nairobi
Talat,28.855,30.828,Cairo
Talata Mafara,12.564,6.065,Abuja
Talbana,30.483,31.442,Cairo
Talbant Qaysar,30.878,30.908,Cairo
Tallase,9.97,11.679,Ndjamena/Kousséri [CMR]
Talody,10.637,30.378,Khartum
Talrak,30.895,31.727,Cairo
Talyâ & 'Izbat Ashmûn,30.26,30.995,Cairo
Tamâ,26.906,31.435,Cairo
Tama Fayyum,29.182,30.934,Cairo
Tamacine,33.015,6.006,Alger
Tamalous,36.828,6.654,Tunis
Tamaske,14.83,5.656,Niamey
Tamazirt,36.66,4.148,Alger
Tambani,-7.012,39.195,Dar es Salaam
Tambawal,12.407,4.647,Niamey
Tambul,14.928,33.42,Khartum
Tamburawa,11.878,8.545,Abuja
Tambwe-Yangala,-7.514,23.049,Lubumbashi
Tamlây,30.5,30.852,Cairo
Tamlouka,36.158,7.141,Tunis
Tamy al-Amdid & Kafr Muhammad al-Timsah,30.95,31.54,Cairo
Tamya,29.48,30.961,Cairo
Tamzawah,27.576,14.195,Tarâbulus
Tanah,31.03,31.556,Cairo
Tanamil al-Sharqi & Izbat al-Atriba,30.842,31.266,Cairo
Tanan,30.222,31.289,Cairo
Tanbadâ,30.585,30.982,Cairo
Tanbadi,28.63,30.786,Cairo
Tanbashâ,30.603,31.087,Cairo
Tanbu,28.506,30.763,Cairo
Tanbul al Kubra,30.856,31.426,Cairo
Tanda,27.679,30.774,Cairo
Tandahimba,-10.767,39.632,Moroni
Tandala,2.973,19.352,Bangui
Tandalty,13.015,31.87,Khartum
Tangaza,13.369,4.939,Niamey
Tanger,35.725,-5.909,Rabat
Tanglang,9.837,11.181,Abuja
Tanguiéta,10.628,1.268,Niamey
Tanikh,31.054,31.272,Cairo
Taninga Sede,-25.18,32.835,Cidade de Maputo
Tanisa Bani Malu,29.002,31.013,Cairo
Tanjeh,13.316,-16.787,Serrekunda
Tanout,14.973,8.88,Abuja
Tansa al-Malaq,29.211,31.113,Cairo
Tant al-Gazira,30.355,31.083,Cairo
Tantje,-33.299,26.547,Maseru
Tanub,30.699,30.827,Cairo
Tânûf,27.643,30.824,Cairo
Taolagnaro,-25.023,46.989,Antananarivo
Taougrite,36.254,0.922,Alger
Taoura,36.166,8.037,Tunis
Tapi,7.227,35.396,Addis Ababa
Tarabanba,30.99,30.543,Cairo
Tarâbulus,32.688,13.093,Tarâbulus
Taranis al-Arab,30.863,31.503,Cairo
Tarau,11.46,8.201,Abuja
Tarhûna,32.433,13.637,Tarâbulus
Tarime,-1.359,34.379,Nairobi
Tarugi,30.966,30.175,Cairo
Târût,30.534,31.471,Cairo
Tâsâ,27.054,31.384,Cairo
Tatale,9.36,0.526,Lomé/Aflao [TGO]
Tatây,30.7,31.096,Cairo
Tatun,29.151,30.779,Cairo
Taung,-27.54,24.803,Maseru
Taura,12.222,9.285,Abuja
Tawm Bishara,12.46,26.963,Khartum
Tâwurghâ,31.991,15.059,Tarâbulus
Taylors Halt,-29.694,30.191,Durban
Tazmalt,36.392,4.397,Alger
Tazoult,35.484,6.259,Alger
Tchaada,6.596,2.69,Porto Novo
Tchadoua,13.551,7.449,Abuja
Tchamba,9.025,1.423,Cotonou
Tchatchou,9.124,2.557,Lagos
Tcheboa (town),9.004,13.092,Ndjamena/Kousséri [CMR]
Tchefrodouo,8.555,-3.12,Kumasi
Tchekpo-Dedekpoe,6.538,1.362,Lomé/Aflao [TGO]
Tchetti,7.828,1.663,Cotonou
Tchicadji,13.407,7.121,Abuja
Tchingayare (Séméré),9.559,1.373,Cotonou
Tchintabaraden,15.904,5.802,Niamey
Tchollire,8.4,14.171,Ndjamena/Kousséri [CMR]
Tchomia,1.445,30.482,Kampala
Tchouvouk,10.643,13.953,Ndjamena/Kousséri [CMR]
Tebela,6.717,37.76,Addis Ababa
Tebeldina,12.656,25.712,Khartum
Teboursouk,36.459,9.246,Tunis
Techimantia,7.191,-2.021,Kumasi
Tede,8.555,3.448,Lagos
Tegmala/Umm Qadd,11.594,31.101,Khartum
Telagh,34.78,-0.451,Alger
Teleku Bokazo,4.969,-2.321,Abidjan
Telerghma,36.182,6.386,Alger
Telghemt Hassi R' Mel,32.942,3.27,Alger
Télimélé,10.907,-13.032,Conakry
Tema New,5.658,0.023,Accra
Tembe,-26.97,32.73,Cidade de Maputo
Tembedra,16.238,-8.174,Bamako
Tembisa,-26.007,28.22,Johannesburg
Temeke,-10.692,38.78,Dar es Salaam
Temvo,-5.5,13.007,Pointe Noire
Tendwet(Kericho),-0.288,35.361,Nairobi
Tenenkou,14.456,-4.92,Bobo-Dioulasso
Tenes,36.511,1.308,Alger
Tengrela,10.485,-6.411,Bobo-Dioulasso
Tenke,-10.612,26.117,Lubumbashi
Tepa,7.011,-2.159,Kumasi
Tera,14.003,0.749,Niamey
Tercha,7.151,37.18,Addis Ababa
Terrai Bainen,36.537,6.126,Alger
Tessala Lamatai,36.553,5.987,Alger
Tessaoua,13.751,7.989,Abuja
Tessenei,15.098,36.652,Asmara
Tewure,8.322,4.21,Lagos
Texenna,36.688,5.781,Alger
Thambalihle,-28.197,30.162,Durban
Thembalihle,-27.425,29.167,Johannesburg
Thembisile,-25.415,28.798,Johannesburg
Thengwe,-22.732,30.535,Bulawayo
Theniet El Had,35.878,2.024,Alger
Thiadaye,14.421,-16.705,Dakar
Thiès,14.782,-16.934,Dakar
Thinyaine,0.201,37.729,Nairobi
Thitha,0.3,37.969,Nairobi
Thokoza,-28.319,31.435,Durban
Tholongwe,-23.965,29.691,Johannesburg
Thornwood UA,-16.077,35.716,Blantyre
Thulani,-26.223,27.825,Johannesburg
Thumaita,-0.431,37.364,Nairobi
Thuramon,8.607,28.488,Juba
Tiassale,5.897,-4.827,Abidjan
Tiba,30.844,30.484,Cairo
Tiberkanine,36.185,1.622,Alger
Tibiri (Maradi) ,13.567,7.062,Abuja
Tica-Sede,-19.411,34.438,Harare
Tichy,36.667,5.164,Alger
Tida,31.304,30.591,Cairo
Tidimalo,-28.419,24.32,Maseru
Tidjelabine,36.731,3.495,Alger
Tiebissou,7.157,-5.22,Abidjan
Tigane,-26.738,26.419,Johannesburg
Tighanif,35.415,0.324,Alger
Tignere,7.367,12.652,Yaoundé
Tignon,9.549,11.692,Ndjamena/Kousséri [CMR]
Tijo,7.683,39.251,Addis Ababa
Tikil Dingay,12.743,37.413,Asmara
Tiko,4.076,9.363,Douala
Tilbâna,30.977,31.451,Cairo
Tilili,10.835,37.028,Addis Ababa
Timbi-Madina,11.201,-12.542,Conakry
Timbiri,-11.544,34.192,Lilongwe
Tine Djangarba,15.025,22.796,Ndjamena/Kousséri [CMR]
Tinghir,31.514,-5.536,Casablanca
Tinoulef,26.721,0.174,Rabat
Tinsinkoro,9.227,-9.302,Monrovia
Tintane,16.382,-10.153,Bamako
Tipaza,36.589,2.444,Alger
Tîra,31.09,31.238,Cairo
Tirfa,28.416,30.613,Cairo
Tirsâ,29.969,31.207,Cairo
Tis Abay,11.483,37.582,Addis Ababa
Titule,3.285,25.536,Juba
Tizi,35.312,0.07,Alger
Tizi Ghennif,36.632,3.766,Alger
Tizi N'Tleta,36.546,4.058,Alger
Tizi Slimane,36.712,3.793,Alger
Tjakastad,-25.996,30.819,Mbabane
Tlakgameng,-26.477,24.338,Gaborone
To,11.45,-2.216,Ouagadougou
Tobly-Bangolo,6.741,-7.188,Abidjan
Tofa,12.054,8.274,Abuja
Togo Chale,9.595,43.329,Hargeisa
Togoville,6.24,1.474,Lomé/Aflao [TGO]
Tohoun,7.019,1.615,Cotonou
Tokan,6.468,1.932,Cotonou
Tolga,34.721,5.436,Alger
Toli Beyem,7.622,37.139,Addis Ababa
Toliary,-23.345,43.683,Antananarivo
Tolo,-2.969,18.581,Brazzaville
Toma,12.764,-2.897,Ouagadougou
Tombel,4.754,9.662,Douala
Tombia,4.997,6.268,Malabo
Tomboco,-6.808,13.332,Luanda
Tombouctou,16.77,-3,Ouagadougou
Tombua,-15.804,11.842,Luanda
Tondon,10.372,-13.353,Conakry
Tonga,4.973,10.698,Douala
Tongaat Central,-29.566,31.12,Durban
Tongaren,0.906,34.952,Kampala
Tongo,10.707,11.361,Ndjamena/Kousséri [CMR]
Tonka,16.14,-3.749,Ouagadougou
Tonota,-21.424,27.457,Bulawayo
Tor Donga,7.226,9.638,Abuja
Torgbonbu,8.221,-11.056,Monrovia
Tori,6.509,2.167,Cotonou
Torodi,13.119,1.801,Niamey
Tortiya,8.771,-5.689,Bobo-Dioulasso
Toto,8.385,7.08,Abuja
Toto-Owu,6.56,3.177,Lagos
Touba Mosquée,14.853,-15.896,Dakar
Toudgha Essoufla,31.477,-5.473,Casablanca
Tougnifili,10.396,-14.42,Conakry
Toui-Centre,8.682,2.593,Porto Novo
Touih,5.258,-6.535,Abidjan
Toullou 1,14.17,5.201,Niamey
Touloum camp,15.002,22.269,Ndjamena/Kousséri [CMR]
Toumour,13.669,13.126,Ndjamena/Kousséri [CMR]
Toumseltit,36.532,5.887,Alger
Tounane,35.04,-1.891,Rabat
Tourou,10.923,13.72,Ndjamena/Kousséri [CMR]
Touroua,9.078,12.974,Ndjamena/Kousséri [CMR]
Township,0.327,34.489,Kampala
Toya,15.13,-10.721,Bamako
Tozoungo,7.014,2.464,Porto Novo
Transborder Agglomeration,11.948,32.106,Khartum
Treguine camp,13.472,21.699,Ndjamena/Kousséri [CMR]
Triolet,-20.058,57.548,Antananarivo
Trougoumbe,15.264,-9.229,Bamako
Tsafe,11.96,6.921,Abuja
Tsakane Ext 11,-26.366,28.354,Johannesburg
Tsakuwa,11.793,8.644,Abuja
Tsamia,11.16,3.719,Niamey
Tsanyawa,12.295,7.986,Abuja
Tsaratanana (Ilakaka),-22.699,45.218,Antananarivo
Tse Agberagba,7.08,8.666,Abuja
Tsembehou,-12.214,44.458,Port-Louis
Tsernaoua,13.895,5.344,Niamey
Tshamahansi,-24.074,28.973,Johannesburg
Tshepisong,-26.194,27.8,Johannesburg
Tshibala,-6.928,21.953,Kinshasa
Tshibalabala,-6.605,22.882,Lubumbashi
Tshibinda,-7.241,20.89,Kinshasa
Tshibombo,-6.3,23.778,Bujumbura
Tshikangu,-6.976,21.256,Kinshasa
Tshikulika,-9.732,23.077,Lubumbashi
Tshilolo/Tshisenda,-6.555,22.807,Lubumbashi
Tshimbulu,-6.484,22.859,Lubumbashi
Tshimpumpu,-5.317,21.406,Kinshasa
Tshinzoboi,-7.249,23.547,Lubumbashi
Tshioji,-6.754,24.021,Lubumbashi
Tshisumba,-6.386,23.442,Lubumbashi
Tshivhase,-23.04,30.391,Bulawayo
Tshofa,-5.249,25.226,Bujumbura
Tsietsi Phase 3,-26.4,28.155,Johannesburg
Tsikelo,-30.843,29.783,Durban
Tsikoane,-28.932,28.016,Maseru
Tsiroanomandidy Fihaonana,-18.774,46.05,Saint-Denis
Tsito,6.541,0.287,Lomé/Aflao [TGO]
Tswelelang,-27.21,25.967,Johannesburg
Tubah,6.026,10.241,Douala
Tube,6.526,2.776,Porto Novo
Tubruq,32.076,23.93,Cairo
Tuche Angalo,10.785,39.777,Addis Ababa
Tudun Wada,11.25,8.402,Abuja
Tuh Bani Ibrahim,28.077,30.686,Cairo
Tuhuriyya,30.354,31.344,Cairo
Tûkh,30.356,31.199,Cairo
Tukh al-Aqlam,30.871,31.433,Cairo
Tukh al-Khayl,28.105,30.67,Cairo
Tûkh al-Qarâmûs,30.692,31.66,Cairo
Tukh Dalka,30.637,30.931,Cairo
Tukh Mazid,30.834,31.097,Cairo
Tukh Tanbasha,30.615,31.115,Cairo
Tulu Bolo,8.661,38.215,Addis Ababa
Tulus,11.093,24.533,Bangui
Tumahole,-26.92,27.486,Johannesburg
Tumbo,13.161,4.14,Niamey
Tumu,10.874,-1.983,Ouagadougou
Tunat al-Gabal,27.768,30.734,Cairo
Tungan Fulani East,10.055,9.036,Abuja
Tungan Fulani West,10.042,8.99,Abuja
Tungan Gimba,8.596,8.849,Abuja
Tungan Rogo [NGA],11.712,3.634,Niamey
Tungo,8.124,12.046,Yaoundé
Tûnis,26.613,31.687,Cairo
Tunkus,9.021,9.614,Abuja
Tuobodom,7.633,-1.9,Kumasi
Tur Sina,28.246,33.631,Cairo
Turre Wetera Elemo,7.209,38.686,Addis Ababa
Turug,12.788,25.918,Khartum
Turungu,-4.046,28.018,Bujumbura
Tutume,-20.516,27.062,Bulawayo
Tweefontein North,-25.36,28.825,Johannesburg
Twifo Praso,5.606,-1.543,Kumasi
Uba/Mayo Bani,10.468,13.229,Ndjamena/Kousséri [CMR]
Ubaruku,-8.668,34.309,Dar es Salaam
Ubiaja,6.654,6.389,Abuja
Ubiane,7.014,6.278,Abuja
Ubima,5.116,6.9,Malabo
Ubogwi,6.693,5.242,Lagos
Ubuluku,6.233,6.451,Abuja
Ubundu,-0.359,25.434,Kigali
Uburu,6.041,7.765,Malabo
Udaken,6.478,5.36,Lagos
Udi,6.32,7.386,Abuja
Uduma,6.108,7.61,Malabo
Ufurow,2.764,42.892,Mogadisho
Ugba,7.508,9.35,Abuja
Ugbema,7.111,9.266,Abuja
Ugboha,6.749,6.467,Abuja
Ugbokpo,7.653,7.884,Abuja
Ughelli,5.5,5.995,Lagos
Ugunia,0.176,34.298,Kampala
Ugwalawo,7.239,6.924,Abuja
Uitvlugt,-24.958,28.999,Johannesburg
Ukata,10.833,5.826,Abuja
Uke,8.904,7.718,Abuja
Ukpe,7.417,5.853,Abuja
Uku,-11.403,14.302,Luanda
Ukuma,-12.86,15.062,Luanda
Ukunda,-4.332,39.569,Mombasa
Ulembwe,-9.316,34.649,Lilongwe
Uli,5.783,6.867,Malabo
Ulila,30.721,31.35,Cairo
Uliwa UA,-10.437,34.257,Lilongwe
Um Dukhun,11.144,22.964,Ndjamena/Kousséri [CMR]
Um Durman,12.429,34.296,Khartum
Um Karadym,13.661,29.799,Khartum
Um Rowaba,12.907,31.221,Khartum
Umaisha,8.016,7.19,Abuja
Umande,0.089,37.161,Nairobi
Umar Makram,30.569,30.74,Cairo
Umar Shahin,30.552,30.759,Cairo
Umbumbulu,-30.142,30.822,Durban
