Manufacturer,Model Number,Safety Certification,Pmax,PTC,Technology,A_c,N_s,N_p,BIPV,Isc,Voc,Ipmax,Vpmax,NOCT,Tc_pmax,Tc_isc,Tc_voc,Short Side,Long Side
Sunergy California LLC,ASUN360-72MH5,UL 1703,360,330.9,Mono-c-Si,1.94,72,1,N,9.78,47.3,9.22,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN360-72MH5BB,UL 1703,360,330.9,Mono-c-Si,1.94,72,1,N,9.78,47.3,9.22,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN360-72MH5BW,UL 1703,360,330.9,Mono-c-Si,1.94,72,1,N,9.78,47.3,9.22,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN360-72MM5,UL 1703,360,330.9,Mono-c-Si,1.94,72,1,N,9.78,47.3,9.22,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN360-72MM5BB,UL 1703,360,330.9,Mono-c-Si,1.94,72,1,N,9.78,47.3,9.22,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN360-72MM5BW,UL 1703,360,330.9,Mono-c-Si,1.94,72,1,N,9.78,47.3,9.22,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN365-72MH5,UL 1703,365,335.6,Mono-c-Si,1.94,72,1,N,9.89,47.5,9.32,39.2,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN365-72MH5BB,UL 1703,365,335.6,Mono-c-Si,1.94,72,1,N,9.89,47.5,9.32,39.2,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN365-72MH5BW,UL 1703,365,335.6,Mono-c-Si,1.94,72,1,N,9.89,47.5,9.32,39.2,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN365-72MM5,UL 1703,365,335.6,Mono-c-Si,1.94,72,1,N,9.89,47.5,9.32,39.2,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN365-72MM5BB,UL 1703,365,335.6,Mono-c-Si,1.94,72,1,N,9.89,47.5,9.32,39.2,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN365-72MM5BW,UL 1703,365,335.6,Mono-c-Si,1.94,72,1,N,9.89,47.5,9.32,39.2,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN370-72MH5,UL 1703,370,340.4,Mono-c-Si,1.94,72,1,N,9.99,47.6,9.4,39.4,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN370-72MH5BB,UL 1703,370,340.4,Mono-c-Si,1.94,72,1,N,9.99,47.6,9.4,39.4,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN370-72MH5BW,UL 1703,370,340.4,Mono-c-Si,1.94,72,1,N,9.99,47.6,9.4,39.4,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN370-72MM5,UL 1703,370,340.4,Mono-c-Si,1.94,72,1,N,9.99,47.6,9.4,39.4,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN370-72MM5BB,UL 1703,370,340.4,Mono-c-Si,1.94,72,1,N,9.99,47.6,9.4,39.4,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN370-72MM5BW,UL 1703,370,340.4,Mono-c-Si,1.94,72,1,N,9.99,47.6,9.4,39.4,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN375-72MH5,UL 1703,375,345.1,Mono-c-Si,1.94,72,1,N,9.98,47.6,9.59,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN375-72MH5BB,UL 1703,375,345.1,Mono-c-Si,1.94,72,1,N,9.98,47.6,9.59,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN375-72MH5BW,UL 1703,375,345.1,Mono-c-Si,1.94,72,1,N,9.98,47.6,9.59,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN375-72MM5,UL 1703,375,345.1,Mono-c-Si,1.94,72,1,N,9.98,47.6,9.59,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN375-72MM5BB,UL 1703,375,345.1,Mono-c-Si,1.94,72,1,N,9.98,47.6,9.59,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN375-72MM5BW,UL 1703,375,345.1,Mono-c-Si,1.94,72,1,N,9.98,47.6,9.59,39.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN380-72MH5,UL 1703,380,349.8,Mono-c-Si,1.94,72,1,N,10.07,47.8,9.67,39.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN380-72MH5BB,UL 1703,380,349.8,Mono-c-Si,1.94,72,1,N,10.07,47.8,9.67,39.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN380-72MH5BW,UL 1703,380,349.8,Mono-c-Si,1.94,72,1,N,10.07,47.8,9.67,39.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN380-72MM5,UL 1703,380,349.8,Mono-c-Si,1.94,72,1,N,10.07,47.8,9.67,39.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN380-72MM5BB,UL 1703,380,349.8,Mono-c-Si,1.94,72,1,N,10.07,47.8,9.67,39.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN380-72MM5BW,UL 1703,380,349.8,Mono-c-Si,1.94,72,1,N,10.07,47.8,9.67,39.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN385-72MH5,UL 1703,385,354.6,Mono-c-Si,1.94,72,1,N,10.14,47.9,9.75,39.5,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN385-72MH5BB,UL 1703,385,354.6,Mono-c-Si,1.94,72,1,N,10.14,47.9,9.75,39.5,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN385-72MH5BW,UL 1703,385,354.6,Mono-c-Si,1.94,72,1,N,10.14,47.9,9.75,39.5,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN385-72MM5,UL 1703,385,354.6,Mono-c-Si,1.94,72,1,N,10.14,47.9,9.75,39.5,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN385-72MM5BB,UL 1703,385,354.6,Mono-c-Si,1.94,72,1,N,10.14,47.9,9.75,39.5,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN385-72MM5BW,UL 1703,385,354.6,Mono-c-Si,1.94,72,1,N,10.14,47.9,9.75,39.5,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN390-72MH5,UL 1703,390,359.3,Mono-c-Si,1.94,72,1,N,10.21,48.1,9.83,39.7,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN390-72MH5BB,UL 1703,390,359.3,Mono-c-Si,1.94,72,1,N,10.21,48.1,9.83,39.7,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN390-72MH5BW,UL 1703,390,359.3,Mono-c-Si,1.94,72,1,N,10.21,48.1,9.83,39.7,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN390-72MM5,UL 1703,390,359.3,Mono-c-Si,1.94,72,1,N,10.21,48.1,9.83,39.7,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN390-72MM5BB,UL 1703,390,359.3,Mono-c-Si,1.94,72,1,N,10.21,48.1,9.83,39.7,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN390-72MM5BW,UL 1703,390,359.3,Mono-c-Si,1.94,72,1,N,10.21,48.1,9.83,39.7,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN395-72MH5,UL 1703,395,364.1,Mono-c-Si,1.94,72,1,N,10.29,48.3,9.91,39.9,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN395-72MH5BB,UL 1703,395,364.1,Mono-c-Si,1.94,72,1,N,10.29,48.3,9.91,39.9,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN395-72MH5BW,UL 1703,395,364.1,Mono-c-Si,1.94,72,1,N,10.29,48.3,9.91,39.9,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN395-72MM5,UL 1703,395,364.1,Mono-c-Si,1.94,72,1,N,10.29,48.3,9.91,39.9,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN395-72MM5BB,UL 1703,395,364.1,Mono-c-Si,1.94,72,1,N,10.29,48.3,9.91,39.9,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN395-72MM5BW,UL 1703,395,364.1,Mono-c-Si,1.94,72,1,N,10.29,48.3,9.91,39.9,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN400-72MH5,UL 1703,400,368.8,Mono-c-Si,1.94,72,1,N,10.36,48.5,9.98,40.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN400-72MH5BB,UL 1703,400,368.8,Mono-c-Si,1.94,72,1,N,10.36,48.5,9.98,40.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN400-72MH5BW,UL 1703,400,368.8,Mono-c-Si,1.94,72,1,N,10.36,48.5,9.98,40.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN400-72MM5,UL 1703,400,368.8,Mono-c-Si,1.94,72,1,N,10.36,48.5,9.98,40.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN400-72MM5BB,UL 1703,400,368.8,Mono-c-Si,1.94,72,1,N,10.36,48.5,9.98,40.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN400-72MM5BW,UL 1703,400,368.8,Mono-c-Si,1.94,72,1,N,10.36,48.5,9.98,40.1,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN405-72MH5,UL 1703,405,373.6,Mono-c-Si,1.94,72,1,N,10.44,48.7,10.05,40.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN405-72MH5BB,UL 1703,405,373.6,Mono-c-Si,1.94,72,1,N,10.44,48.7,10.05,40.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN405-72MH5BW,UL 1703,405,373.6,Mono-c-Si,1.94,72,1,N,10.44,48.7,10.05,40.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN405-72MM5,UL 1703,405,373.6,Mono-c-Si,1.94,72,1,N,10.44,48.7,10.05,40.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN405-72MM5BB,UL 1703,405,373.6,Mono-c-Si,1.94,72,1,N,10.44,48.7,10.05,40.3,45.3,-0.402,0.053,-0.315,,
Sunergy California LLC,ASUN405-72MM5BW,UL 1703,405,373.6,Mono-c-Si,1.94,72,1,N,10.44,48.7,10.05,40.3,45.3,-0.402,0.053,-0.315,,
Sunflare Co.,FLEX60-160W,UL 1703,160,138.5,Thin Film,1.64,60,1,Y,7.19,35.1,5.8,27.6,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-160W-M20-A,UL 1703,160,138.5,Thin Film,1.64,60,1,Y,7.19,35.1,5.8,27.6,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-165W,UL 1703,165,142.9,Thin Film,1.64,60,1,Y,7.28,35.4,6,27.5,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-165W-M20-A,UL 1703,165,142.9,Thin Film,1.64,60,1,Y,7.28,35.4,6,27.5,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-170W,UL 1703,170,147.3,Thin Film,1.64,60,1,Y,7.38,35.7,6.21,27.4,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-170W-M20-A,UL 1703,170,147.3,Thin Film,1.64,60,1,Y,7.38,35.7,6.21,27.4,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-175W,UL 1703,175,151.7,Thin Film,1.64,60,1,Y,7.42,36,6.22,28.2,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-175W-M20-A,UL 1703,175,151.7,Thin Film,1.64,60,1,Y,7.42,36,6.22,28.2,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-177W,UL 1703,177,153.5,Thin Film,1.64,60,1,Y,7.67,36.1,6.49,27.3,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-180W,UL 1703,180,156.2,Thin Film,1.64,60,1,Y,7.43,36.4,6.28,28.7,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-180W-M20-A,UL 1703,180,156.2,Thin Film,1.64,60,1,Y,7.43,36.4,6.28,28.7,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-185W,UL 1703,185,160.6,Thin Film,1.64,60,1,Y,7.53,36.6,6.53,28.3,55.9,-0.385,-0.012,-0.313,,
Sunflare Co.,FLEX60-185W-M20-A,UL 1703,185,160.6,Thin Film,1.64,60,1,Y,7.53,36.6,6.53,28.3,55.9,-0.385,-0.012,-0.313,,
Sunny International Power,SPM-180PB203,UL 1703,180,161.9,Multi-c-Si,1.455,54,1,N,7.7,32.4,6.98,25.8,45.7,-0.442,0.0837,-0.3533,0.986,1.476
Sunny International Power,SPM-180SB105,UL 1703,180,161.9,Mono-c-Si,1.262,72,1,N,5.58,43.6,5.05,35.8,45.7,-0.4571,0.0655,-0.3696,0.802,1.574
Sunny International Power,SPM-190PB203,UL 1703,190,171.1,Multi-c-Si,1.455,54,1,N,7.82,32.8,7.28,26.2,45.7,-0.442,0.0837,-0.3533,0.986,1.476
Sunny International Power,SPM-190SB105,UL 1703,190,171.1,Mono-c-Si,1.262,72,1,N,5.73,43.8,5.23,36.5,45.7,-0.4571,0.0655,-0.3696,0.802,1.574
Sunny International Power,SPM-200PB203,UL 1703,200,180.4,Multi-c-Si,1.455,54,1,N,8,32.8,7.64,26.2,45.7,-0.442,0.0837,-0.3533,0.986,1.476
Sunny International Power,SPM-200PB204,UL 1703,200,180,Multi-c-Si,1.611,60,1,N,7.7,36,6.94,28.85,45,-0.4561,0.0897,-0.3488,0.986,1.634
Sunny International Power,SPM-200SB105,UL 1703,200,180.4,Mono-c-Si,1.262,72,1,N,5.96,43.8,5.43,36.9,45.7,-0.4571,0.0655,-0.3696,0.802,1.574
Sunny International Power,SPM-210PB203,UL 1703,210,189.6,Multi-c-Si,1.455,54,1,N,8.1,33.2,7.92,26.6,45.7,-0.442,0.0837,-0.3533,0.986,1.476
Sunny International Power,SPM-210PB204,UL 1703,210,189.2,Multi-c-Si,1.611,60,1,N,7.82,36.44,7.25,29,45,-0.4561,0.0897,-0.3488,0.986,1.634
Sunny International Power,SPM-220PB203,UL 1703,220,198.9,Multi-c-Si,1.455,54,1,N,8.25,33.4,8.22,26.8,45.7,-0.442,0.0837,-0.3533,0.986,1.476
Sunny International Power,SPM-220PB204,UL 1703,220,198.4,Multi-c-Si,1.611,60,1,N,8,36.44,7.6,29,45,-0.4561,0.0897,-0.3488,0.986,1.634
Sunny International Power,SPM-230PB204,UL 1703,230,207.7,Multi-c-Si,1.611,60,1,N,8.1,36.89,7.89,29.2,45,-0.4561,0.0897,-0.3488,0.986,1.634
Sunny International Power,SPM-230PB206,UL 1741,230,206.9,Multi-c-Si,1.769,66,1,N,8,40.5,7.2,32,45.3,-0.4547,0.0856,-0.3636,0.986,1.794
Sunny International Power,SPM-240PB204,UL 1703,240,216.9,Multi-c-Si,1.611,60,1,N,8.4,37,8.16,29.4,45,-0.4561,0.0897,-0.3488,0.986,1.634
Sunny International Power,SPM-240PB205,UL 1703,240,216.4,Multi-c-Si,1.923,72,1,N,7.7,43.2,6.89,34.4,45.1,-0.4463,0.0904,-0.356,0.986,1.95
Sunny International Power,SPM-240PB206,UL 1703,240,216.1,Multi-c-Si,1.769,66,1,N,8.2,40.5,7.46,32.2,45.3,-0.4547,0.0856,-0.3636,0.986,1.794
Sunny International Power,SPM-250PB205,UL 1703,250,225.6,Multi-c-Si,1.923,72,1,N,7.8,43.4,7.23,34.6,45.1,-0.4463,0.0904,-0.356,0.986,1.95
Sunny International Power,SPM-250PB206,UL 1703,250,225.4,Multi-c-Si,1.769,66,1,N,8.33,40.9,7.74,32.3,45.3,-0.4547,0.0856,-0.3636,0.986,1.794
Sunny International Power,SPM-260PB205,UL 1703,260,234.9,Multi-c-Si,1.923,72,1,N,7.9,43.6,7.47,34.8,45.1,-0.4463,0.0904,-0.356,0.986,1.95
Sunny International Power,SPM-260PB206,UL 1703,260,234.6,Multi-c-Si,1.769,66,1,N,8.51,41.3,8.03,32.4,45.3,-0.4547,0.0856,-0.3636,0.986,1.794
Sunny International Power,SPM-270PB205,UL 1703,270,244.1,Multi-c-Si,1.923,72,1,N,8.1,43.7,7.72,35,45.1,-0.4463,0.0904,-0.356,0.986,1.95
Sunny International Power,SPM-270PB206,UL 1703,270,243.9,Multi-c-Si,1.769,66,1,N,8.69,41.7,8.32,32.5,45.3,-0.4547,0.0856,-0.3636,0.986,1.794
Sunny International Power,SPM-280PB205,UL 1703,280,253.4,Multi-c-Si,1.923,72,1,N,8.3,43.8,7.95,35.2,45.1,-0.4463,0.0904,-0.356,0.986,1.95
Sunny International Power,SPM-290PB205,UL 1703,290,262.7,Multi-c-Si,1.923,72,1,N,8.5,43.9,8.2,35.4,45.1,-0.4463,0.0904,-0.356,0.986,1.95
SunPower,PL-PLT-63L-BLK-U,UL 1703,63,55.1,Mono-c-Si,0.351,22,1,Y,5.5,14.5,5.3,11.9,57.4,-0.3854,0.0318,-0.278,0.252,1.393
SunPower,SPR-76R-BLK-U,UL 1703,76,64.9,Mono-c-Si,0.541,24,1,Y,6.02,16.2,5.65,13.45,55.4,-0.4513,0.0308,-0.3791,0.342,1.582
SunPower,SPR-76RE-BLK-U,UL 1703,76,64.9,Mono-c-Si,0.541,24,1,Y,6.02,16.2,5.65,13.45,55.4,-0.4513,0.0308,-0.3791,0.342,1.582
SunPower,SPR-200-BLK-U,UL 1703,200,179.7,Mono-c-Si,1.244,72,1,N,5.4,47.8,5,40,49.2,-0.4072,0.0461,-0.2984,0.798,1.559
SunPower,SPR-200-WHT-U,UL 1703,200,181.5,Mono-c-Si,1.244,72,1,N,5.4,47.8,5,40,48.1,-0.3881,0.043,-0.2919,0.798,1.559
SunPower,SPR-205-BLK-U,UL 1703,205,184.3,Mono-c-Si,1.244,72,1,N,5.53,47.8,5.13,40,49.2,-0.4072,0.0461,-0.2984,0.798,1.559
SunPower,SPR-208-WHT-U,UL 1703,208,188.9,Mono-c-Si,1.244,72,1,N,5.61,47.4,5.23,39.8,48.1,-0.3881,0.043,-0.2919,0.798,1.559
SunPower,SPR-210-BLK-U,UL 1703,210,188.9,Mono-c-Si,1.244,72,1,N,5.75,47.7,5.25,41,49.2,-0.4072,0.0461,-0.2984,0.798,1.559
SunPower,SPR-210-WHT-U,UL 1703,210,193.5,Mono-c-Si,1.244,72,1,N,5.65,47.8,5.25,40,44.7,-0.3904,0.0359,-0.2792,0.798,1.559
SunPower,PL-SUNP-SPR-215,UL 1703,215,198.3,Mono-c-Si,1.244,72,1,N,5.8,48.3,5.4,39.8,44.7,-0.3904,0.0359,-0.2792,0.798,1.559
SunPower,SPR-215-WHT-U,UL 1703,215,198.3,Mono-c-Si,1.244,72,1,N,5.8,48.3,5.4,39.8,44.7,-0.3904,0.0359,-0.2792,0.798,1.559
SunPower,SPR-217-WHT-U,UL 1703,217,197.4,Mono-c-Si,1.244,72,1,N,5.84,47.5,5.45,39.8,48.1,-0.3881,0.043,-0.2919,0.798,1.559
SunPower,SER-220P,UL 1703,220,194.7,Multi-c-Si,1.643,60,1,N,8.3,36.3,7.58,29.02,45.4,-0.522,0.0438,-0.355,0.99,1.66
SunPower,SPR-220-BLK-U,UL 1703,220,198.2,Mono-c-Si,1.244,72,1,N,5.75,48.6,5.37,41,49.2,-0.4072,0.0461,-0.2984,0.798,1.559
SunPower,SPR-220-WHT-U,UL 1703,220,200.2,Mono-c-Si,1.244,72,1,N,5.95,48.3,5.53,39.8,48.1,-0.3881,0.043,-0.2919,0.798,1.559
SunPower,SPR-225-BLK-U,UL 1703,225,205,Mono-c-Si,1.244,72,1,N,5.87,48.5,5.49,41,49.2,-0.3672,0.0429,-0.2797,0.798,1.559
SunPower,SPR-225E-BLK-D,UL 1703,225,205,Mono-c-Si,1.244,72,1,N,5.87,48.5,5.49,41,49.2,-0.3672,0.0429,-0.2797,0.798,1.559
SunPower,SPR-225E-BLK-U-ACPV,UL 1741,225,205,Mono-c-Si,1.244,72,1,N,5.87,48.5,5.49,41,49.2,-0.3672,0.0429,-0.2797,0.798,1.559
SunPower,SPR-225E-WHT-D,UL 1703,225,204.7,Mono-c-Si,1.244,72,1,N,5.93,48,5.55,40.5,46,-0.43,0.016,-0.31,0.798,1.559
SunPower,SPR-225NE-BLK-D,UL 1703,225,206.2,Mono-c-Si,1.244,72,1,N,5.93,48,5.55,40.5,50.3,-0.331,0.039,-0.252,0.798,1.559
SunPower,SER-228P,UL 1703,228,202,Multi-c-Si,1.643,60,1,N,8.3,37.8,7.7,29.6,45.4,-0.522,0.0438,-0.355,0.99,1.66
SunPower,SPR-230E-WHT-D,UL 1703,230,209.4,Mono-c-Si,1.244,72,1,N,6.05,48.2,5.68,40.5,46,-0.43,0.016,-0.31,0.798,1.559
SunPower,SPR-230NE-BLK-D,UL 1703,230,210.9,Mono-c-Si,1.244,72,1,N,6.05,48.2,5.68,40.5,50.3,-0.331,0.039,-0.252,0.798,1.559
SunPower,SPR-230NE-BLK-U-ACPV,UL 1703,230,210.9,Mono-c-Si,1.244,72,1,N,6.05,48.2,5.68,40.5,50.3,-0.331,0.039,-0.252,0.798,1.559
SunPower,SPR-230-WHT-U,UL 1703,230,212.3,Mono-c-Si,1.244,72,1,N,5.99,48.7,5.61,41,44.7,-0.393,0.0356,-0.2821,0.798,1.559
SunPower,SER-235P,UL 1703,235,212,Multi-c-Si,1.625,60,1,N,8.48,36.96,7.99,29.42,44.6,-0.470856,0.046961,-0.343894,0.983,1.653
SunPower,SPR-235NE-WHT-D,UL 1703,235,216,Mono-c-Si,1.244,72,1,N,6.18,48.4,5.8,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-E18-235,UL 1703,235,216,Mono-c-Si,1.244,72,1,N,6.18,48.4,5.8,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-E19-235,UL 1703,235,216,Mono-c-Si,1.244,72,1,N,6.18,48.4,5.8,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,T5-SER-235P,UL 1703,235,212,Multi-c-Si,1.625,60,1,N,8.48,36.96,7.99,29.42,44.6,-0.470856,0.046961,-0.343894,0.983,1.653
SunPower,SPR-238E-WHT-D,UL 1703,238,216.9,Mono-c-Si,1.244,72,1,N,6.25,48.5,5.88,40.5,46,-0.43,0.016,-0.31,0.798,1.559
SunPower,SPR-240E-WHT-D,UL 1703,240,218.8,Mono-c-Si,1.244,72,1,N,6.3,48.6,5.93,40.5,46,-0.43,0.016,-0.31,0.798,1.559
SunPower,SPR-240E-WHT-U-ACPV,UL 1703,240,218.8,Mono-c-Si,1.244,72,1,N,6.3,48.6,5.93,40.5,46,-0.43,0.016,-0.31,0.798,1.559
SunPower,SPR-E19-240,UL 1703,240,218.8,Mono-c-Si,1.244,72,1,N,6.3,48.6,5.93,40.5,46,-0.43,0.016,-0.31,0.798,1.559
SunPower,SPR-X19-240-BLK,UL 1703,240,223.5,Mono-c-Si,1.61,72,1,N,6.3,48.6,5.93,40.5,48.8,-0.274,0.051,-0.236,0.99,1.626
SunPower,SPR-X19-240-BLK-B-AC,UL 1741,240,223.5,Mono-c-Si,1.61,72,1,N,6.3,48.6,5.93,40.5,48.8,-0.274,0.051,-0.236,0.99,1.626
SunPower,SPR-245NE-WHT-D,UL 1703,245,225.5,Mono-c-Si,1.244,72,1,N,6.43,48.8,6.05,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-245NE-WHT-U-240 ACPV,UL 1703,245,225.5,Mono-c-Si,1.244,72,1,N,6.43,48.8,6.05,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-245NE-WHT-U-ACPV,UL 1703,245,225.5,Mono-c-Si,1.244,72,1,N,6.43,48.8,6.05,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-E19-245,UL 1703,245,225.5,Mono-c-Si,1.244,72,1,N,6.43,48.8,6.05,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-E20-245,UL 1703,245,225.5,Mono-c-Si,1.244,72,1,N,6.43,48.8,6.05,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-E20-245-A-AC,UL 1703,245,225.5,Mono-c-Si,1.244,72,1,N,6.43,48.8,6.05,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-E20-245-B-AC,UL 1703,245,225.5,Mono-c-Si,1.244,72,1,N,6.43,48.8,6.05,40.5,50.3,-0.324,0.039,-0.254,0.798,1.559
SunPower,SPR-X20-245,UL 1703,245,231.7,Mono-c-Si,1.244,72,1,N,6.08,50.8,5.72,42.8,43.6,-0.3,0.04,-0.24,0.798,1.559
SunPower,SPR-250NX-BLK-D,UL 1703,250,231.7,Mono-c-Si,1.244,72,1,N,6.2,50.93,5.84,42.8,44.5,-0.39,0.0133,-0.291,0.798,1.559
SunPower,SPR-X20-250-BLK,UL 1703,250,231.7,Mono-c-Si,1.244,72,1,N,6.2,50.93,5.84,42.8,44.5,-0.39,0.0133,-0.291,0.798,1.559
SunPower,SPR-X20-250-BLK-A-AC,UL 1703,250,231.7,Mono-c-Si,1.244,72,1,N,6.2,50.93,5.84,42.8,44.5,-0.39,0.0133,-0.291,0.798,1.559
SunPower,SPR-X20-250-BLK-B-AC,UL 1703,250,231.7,Mono-c-Si,1.244,72,1,N,6.2,50.93,5.84,42.8,44.5,-0.39,0.0133,-0.291,0.798,1.559
SunPower,SPR-X20-250-BLK-LAM,UL 1703,250,231.7,Mono-c-Si,1.244,72,1,N,6.2,50.93,5.84,42.8,44.5,-0.39,0.0133,-0.291,0.798,1.559
SunPower,SPR-X20-255,UL 1703,255,241.4,Mono-c-Si,1.244,72,1,N,6.3,51,5.95,42.8,43.6,-0.3,0.04,-0.24,0.798,1.559
SunPower,SPR-X21-255,UL 1703,255,241.7,Mono-c-Si,1.182,72,1,N,6.3,51,5.95,42.8,43.6,-0.3,0.04,-0.24,0.758,1.559
SunPower,PL-SUNP-SPR-290,UL 1703,290,266.4,Mono-c-Si,1.631,96,1,N,5.83,62.1,5.45,53.3,46,-0.386,0.06174,-0.2727,1.046,1.559
SunPower,SPR-290-WHT-U,UL 1703,290,266.4,Mono-c-Si,1.631,96,1,N,5.83,62.1,5.45,53.3,46,-0.386,0.06174,-0.2727,1.046,1.559
SunPower,SPT-290-Mono,UL 1703,290,264,Mono-c-Si,1.62,60,1,N,9.75,39.6,9.2,31.9,46.3,-0.42,0.03,-0.3,,
SunPower,SPT-290-Mono-BK,UL 1703,290,266.3,Mono-c-Si,1.62,60,1,N,9.75,39.6,9.2,31.9,45.9,-0.39,0.04,-0.28,,
SunPower,T5-SPR-290,UL 1703,290,266.4,Mono-c-Si,1.631,96,1,N,5.83,62.1,5.45,53.3,46,-0.386,0.06174,-0.2727,1.046,1.559
SunPower,SPR-295E-WHT-D,UL 1703,295,271.1,Mono-c-Si,1.631,96,1,N,5.83,63.3,5.45,54.2,46,-0.386,0.06174,-0.2727,1.046,1.559
